product_name,price,category,units_sold,stock_after,date,store_id,store_location,promotion_active,holiday,local_event
Pasta Italiana,7.22,Alimentación,4,179,2025-06-16,S020,Zaragoza,0,Sin Festivo,Sin Evento
Vino Tinto Rioja,1.03,Bebidas,13,29,2025-08-09,S013,Zaragoza,0,Sin Festivo,Sin Evento
Yogur Natural,2.0,Lácteos,6,3,2024-04-06,S012,Málaga,1,Sin Festivo,Sin Evento
Pasta Italiana,9.81,Alimentación,0,176,2024-02-16,S025,Málaga,0,Sin Festivo,Sin Evento
Cerveza Lager,4.04,Bebidas,5,4,2024-12-31,S021,Málaga,0,Sin Festivo,Sin Evento
Detergente Líquido,6.01,Limpieza,0,74,2025-09-26,S023,Valencia,1,Sin Festivo,Sin Evento
Vino Tinto Rioja,3.34,Bebidas,7,87,2024-12-01,S011,Madrid,0,Sin Festivo,Sin Evento
Paraguas,14.37,Hogar,3,23,2024-05-27,S036,Sevilla,0,Sin Festivo,Sin Evento
Protector Solar,4.54,Cuidado Personal,0,38,2025-12-18,S034,Alicante,0,Sin Festivo,Sin Evento
Paraguas,13.76,Hogar,4,38,2025-12-24,S018,Alicante,0,Sin Festivo,Sin Evento
Pasta Italiana,2.57,Alimentación,6,152,2024-02-18,S047,Valencia,1,Sin Festivo,Sin Evento
Pollo Fresco,14.16,Carnes,2,65,2025-11-02,S036,Alicante,0,Sin Festivo,Sin Evento
Leche Entera,3.3,Lácteos,1,6,2024-10-24,S039,Bilbao,0,Sin Festivo,Feria Local
Pollo Fresco,11.18,Carnes,5,6,2025-12-23,S047,Zaragoza,0,Sin Festivo,Sin Evento
Yogur Natural,2.9,Lácteos,0,69,2024-12-12,S031,Zaragoza,0,Sin Festivo,Sin Evento
Turrón de Almendras,14.25,Alimentación (Navidad),3,25,2024-10-13,S047,Barcelona,1,Sin Festivo,Sin Evento
